GEOID,tarea,n_medincome,n_pop_total,n_pop_black,n_pop_hisp,p_pct_black,p_pct_hisp,p_renter,p_poverty,p_unemp,p_overcrowding,n_med_rent,p_mobility,n_pop_25,n_pop_65p,p_pct_65p,n_edu_yes_hs,n_edu_no_hs,p_edu_no_hs,name,n_commhlthcntr,r_commhlthcntr_100k,i_gini
40007,4707325733.42415,49743,5593,47,1108,0.8403361344537815,19.81047738244234,26.277372262773724,12.424740010946907,4.177989130434782,3.3890646181653863,551,84.96541681834728,1849,872,15.471965933286018,3190,624,16.360776088096486,county2010,0,0,0.411
40127,3685187041.0897,26742,11462,80,232,0.6979584714709475,2.0240795672657477,24.038261592846748,27.102803738317757,7.525536793829477,1.5141955835962144,416,84.65988779803646,3458,2338,20.20394054614587,6387,1557,19.599697885196374,county2010,1,8.724480893386843,0.445
40137,2308621791.00367,43524,44508,834,2431,1.8738204367754112,5.461939426619933,27.57764660451261,12.180674671240709,5.616870319274734,1.771553905854564,556,81.96394148996485,14262,7798,17.31042443615699,25783,4507,14.879498184219214,county2010,3,6.740361283364789,0.438
40097,1770287520.10052,41228,40692,135,849,0.3317605426127986,2.0864051902093776,24.77511244377811,16.862046792303506,8.374384236453203,3.0174827350214644,581,84.73981534479755,13761,6471,15.683850796189923,22568,4503,16.634036422740202,county2010,2,4.91497100167109,0.406
40013,2444796806.38623,37230,41282,577,1712,1.3977035996318008,4.147085897001114,34.3568119729184,19.115388553291698,7.071503680336488,2.8704856787048567,582,80.1563883151372,14867,6680,15.748774047529235,22461,4262,15.948808142798338,county2010,0,0,0.437
40071,2447442822.43951,39505,45289,845,2533,1.8657952262138708,5.592969595265958,30.94148678473381,17.856046317820958,7.308833599634786,2.092732510735446,578,83.41343003189306,15723,7932,17.035350715175465,26251,4399,14.352365415986949,county2010,1,2.208041687827066,0.444
40101,2175019945.08615,37002,67464,7409,3085,10.98215344480019,4.572809201944741,33.13742884601168,19.089383193963496,6.710353866317169,2.0685557247372524,561,85.4225301291766,24103,10408,14.66121989012537,38325,7879,17.05263613539953,county2010,5,7.4113601328115735,0.445
40065,2082970536.07145,41437,25759,1939,4962,7.527466128343492,19.26317015412089,38.71376988386845,18.274674373490637,6.698564593301436,2.157164869029276,608,81.54597170971711,9746,3423,12.943356273160402,13489,2959,17.99002918287938,county2010,1,3.8821382817655965,0.426
40025,4767871332.12847,34096,2468,6,492,0.24311183144246354,19.93517017828201,27.31614135625597,21.77387135437475,2.454991816693944,1.521933751119069,506,87.4898456539399,776,530,21.414141414141415,1344,350,20.66115702479339,county2010,0,0,0.394
40045,3190558601.34808,43032,4105,12,190,0.292326431181486,4.6285018270401945,22.16610549943883,13.943028485757122,1.373222167729279,1.3033175355450237,450,91.24215809284819,1243,792,19.079739821729703,2530,351,12.18326969802152,county2010,0,0,0.435
40115,1255130358.43917,35483,30880,113,1268,0.36593264248704666,4.106217616580311,27.152693398136897,18.220587277817565,8.922910905779997,3.3048339362051955,520,79.82307014229946,10979,5418,17.0120572720422,17428,3691,17.47715327430276,county2010,4,12.953367875647668,0.425
40087,1502849050.15267,53708,34312,189,2131,0.5508276987642807,6.21065516437398,20.766426188813902,9.350175011413787,4.221234086617531,1.4299010068533717,655,85.44988088693421,11611,4566,13.232481307598679,19323,2691,12.224039247751431,county2010,0,0,0.391
54093,1090623975.26573,32712,6999,3,26,0.042863266180882986,0.3714816402343192,19.59437356885836,17.71509167842031,4.879500148765248,0.41507024265644954,461,90.85770806839056,1851,1501,21.019465060915838,4282,971,18.484675423567484,county2010,10,142.8775539362766,0.466
54011,745960321.855006,34492,92383,4394,839,4.756286329735991,0.9081757466200492,37.61977536811974,20.61680141350324,6.602372242545172,0.5768661867665911,590,81.47330156079931,30762,15364,15.951162283661583,55397,9248,14.305824116327635,county2010,19,20.566554452659037,0.481
54057,852670383.790473,36571,27566,690,115,2.503083508670101,0.4171805847783501,23.03030303030303,16.13033575784292,7.8043865767650935,1.0081358330385568,485,89.55137061004872,8581,4893,17.34368353891961,16677,2625,13.599626981659931,county2010,0,0,0.442
54027,1669537024.66986,31792,23456,182,175,0.7759208731241474,0.7460777626193724,19.520583637311102,16.375517316488782,7.130567769069011,1.2403895438236803,486,93.31874356333677,7011,3898,16.26606576531464,12933,3573,21.646673936750272,county2010,7,29.8431105047749,0.418
54039,2359273000.13494,42669,189900,13098,1404,6.897314375987362,0.7393364928909952,31.37373665395898,13.731101455069597,6.737749307260333,0.7975660901079987,589,87.14713990712691,54864,32315,16.738059597126327,118394,19510,14.14752291449124,county2010,38,20.01053185887309,0.46
54041,1009180344.86642,33293,16124,44,101,0.2728851401637311,0.6263954353758373,27.553548011073875,19.623927309439676,6.162670981026621,1.700628159950973,471,88.31991147722383,4562,2928,17.88419252382116,9393,2440,20.620299163356716,county2010,9,55.81741503349045,0.459
54013,726956912.913023,26922,7605,6,50,0.07889546351084813,0.6574621959237343,22.582619339045287,20.546318289786225,8.040885860306643,1.353135313531353,358,85.4202859815582,2050,1385,18.159171364887897,3942,1556,28.30120043652237,county2010,8,105.19395134779751,0.481
54107,975820613.906067,42146,85910,887,547,1.032475846816436,0.6367128390175766,28.25736239096552,16.41022037986838,7.7915059811844465,0.9883496217768207,569,85.33932951757973,25583,14718,16.92580155480933,52942,8202,13.41423524793929,county2010,10,11.640088464672331,0.449
54073,348475640.605507,38882,6982,15,49,0.21483815525637354,0.7018046405041536,19.64348130024467,13.672036348616274,9.73561430793157,0.42454650714010034,462,92.22368421052632,2117,1228,16.147271531886915,4774,705,12.86731155320314,county2010,3,42.96763105127471,0.387
54017,830029388.050587,30019,7480,4,39,0.053475935828877004,0.5213903743315508,19.10293643110681,25.100050025012507,6.223175965665236,2.062937062937063,535,91.5987460815047,2375,1329,16.2033650329188,4143,1461,26.07066381156317,county2010,3,40.106951871657756,0.419
54081,1578201614.75273,38036,75002,5033,487,6.710487720327458,0.6493160182395136,25.613395746285068,17.50919981734669,6.472621766775727,0.3365816130273112,510,86.06384348049943,22677,12661,16.05523782954387,43826,12083,21.611905060008226,county2010,28,37.33233780432522,0.446
54091,455007745.568905,36956,16384,69,115,0.421142578125,0.701904296875,21.894364119209207,15.826226671610431,7.178250970938797,0.1823985408116735,465,90.64341697551491,4739,2744,16.24149156555194,9987,1981,16.552473262032084,county2010,5,30.517578125,0.416
08069,6821888854.59397,56447,291100,2213,27645,0.760219855719684,9.496736516660942,34.543414106986994,13.322066668548365,6.985817761275793,1.1616914363582165,849,77.37705487783685,105851,35541,11.861629342856189,173739,11709,6.3138993140934385,county2010,5,1.7176228100309172,0.45
08071,12368302289.3692,38134,14649,87,5921,0.593897194347737,40.419141238309784,29.93421052631579,16.827739323494843,7.9988967039029095,2.64797507788162,697,81.97637087453448,4633,2748,17.721029212613658,9194,1780,16.22015673409878,county2010,2,13.65280906546522,0.463
54019,1731012671.83964,31912,44199,1950,306,4.4118645218217605,0.6923233557320302,24.089725190028172,21.29350506988216,8.083296014330497,0.6504961411245865,480,87.3391121618072,13053,7802,16.94650187884185,25118,7653,23.35296451130573,county2010,19,42.98739790492998,0.431
54083,2693478407.93933,36176,27132,100,127,0.3685684800235884,0.46808196962995724,26.609662248824286,17.08203725218304,6.710767514146808,0.6007597844332538,461,88.00317066446098,8167,5246,17.840503315762625,16969,3967,18.948223156285824,county2010,18,66.34232640424591,0.451
08043,3972900248.45843,37847,38120,90,2619,0.236096537250787,6.8704092339979015,25.093474852249425,16.03666189906302,4.843875100080064,1.6055182256050424,650,80.382764842340407,11529,8244,17.60635571501794,27945,7343,20.808773520743596,county2010,2,5.246589716684155,0.448
54099,1326364885.20903,35079,42235,38,157,0.08997277139812951,0.3717296081449035,23.254741453853693,20.15558532515453,6.90714610832954,1.9282430899647782,525,90.72846113768767,12833,7014,16.51091076010452,23269,6536,21.929206508975003,county2010,6,14.206227062862554,0.439
54003,832828641.87183,52857,103259,7451,3313,7.215835907765909,3.208437036965301,25.319282398695268,10.125229385549215,8.523802315901007,1.8306222566485928,703,85.87439226103955,34281,11858,11.383425011279748,57326,10192,15.09523386356231,county2010,10,9.684385864670391,0.409
54045,1180039861.88025,35465,36279,780,208,2.1500041346233356,0.5733344358995562,25.122425706044137,21.81020172748502,9.060790507743278,1.9402985074626866,477,87.58918978484256,10108,5575,15.172958114470784,19678,6586,25.076149862930247,county2010,5,13.782077786047024,0.444
54035,1221513945.14741,41406,29031,68,114,0.2342323722916882,0.39268368295959494,22.403821976364092,18.105742296918766,8.450053871017392,1.444043321299639,523,88.81344188463537,8714,5165,17.68169525178871,16725,3627,17.82134433962264,county2010,3,10.333781130515655,0.424
54025,2653468444.04567,33732,34864,972,286,2.7879761358421296,0.820330426801285,26.613999870491483,19.351010247206624,7.096189921728443,1.6337733629590903,571,88.96364932287955,9812,6838,19.2728297632469,19880,5688,22.246558197747184,county2010,23,65.97062872877467,0.45
08051,8442405885.55344,49356,14474,37,1089,0.25563078623739116,7.523835843581595,40.147329650092075,10.8355833451755,4.774287497399626,2.4935649935649935,799,69.66960941680043,5426,1351,8.8162359697207,8796,651,6.8910765322324545,county2010,1,6.90894016857814,0.447
54109,1299704492.98274,36343,23740,113,77,0.4759898904802022,0.3243470935130581,18.168679673789615,17.26600571332549,5.288753799392097,0.6793776024545255,461,92.3038166015871,6908,3589,15.082366784333502,12337,4630,27.28826545647433,county2010,2,8.424599831508003,0.416
54079,907529303.691847,52618,55261,483,363,0.874034128951702,0.6568827925661859,17.31495382375688,10.397176937638994,3.8131186688749374,0.4195470798569726,626,92.9889502762431,16726,7977,14.376599502577227,34050,4272,11.147643651166431,county2010,17,30.7631059879481,0.413
08021,3343514461.11463,33627,8220,20,4547,0.24330900243309003,55.31630170316302,22.771007055805004,17.745328548446974,8.825955457794885,4.325536686959308,544,90.52255361104264,3018,1254,15.188953488372093,4244,972,18.634969325153374,county2010,3,36.496350364963504,0.429
54077,1687088397.1732,40753,31142,82,154,0.2633099993577805,0.4945090231841243,18.262892594028692,13.853912477631365,6.094408923955925,1.2996108949416343,457,88.43806544606986,9018,5257,15.683174224343675,19623,4157,17.48107653490328,county2010,4,12.844390212574657,0.404
54101,1440625734.8847,28025,9096,7,38,0.07695690413368514,0.4177660510114336,21.88818565400844,22.86662977310459,10.1775775245163,1.7006802721088434,437,88.85499509750517,2595,1604,17.52239458160367,4587,2050,30.887449148711767,county2010,5,54.96921723834652,0.44
54071,1808188718.75874,33323,7499,151,45,2.0136018135751432,0.600080010668089,19.969558599695585,15.142409197805069,3.136396790663749,0,608,91.35547228324073,2014,1681,21.84535412605588,4617,1160,20.079626103513935,county2010,7,93.3457794372583,0.414
54085,1175073431.2642,32619,10343,11,32,0.1063521222082568,0.3093879918785652,20.700709869475613,18.8659399502773,8.18298969072165,0.11868027533823879,496,91.75119617224881,2933,1797,17.197817973011773,5992,1548,20.53050397877984,county2010,5,48.341873731025814,0.453
54103,935839151.826469,36636,16459,12,86,0.07290843915183183,0.5225104805881281,22.388059701492537,17.54786052931645,6.893063583815029,1.5803972741771786,482,90.19809777670079,4660,3239,19.532050895495388,9811,2082,17.506096022870597,county2010,1,6.075703262652652,0.439
08037,4381724963.95987,71337,52142,385,15305,0.7383683019446895,29.352537301983045,35.833853191931794,9.438411540900445,4.427513616057769,4.30622009569378,1225,87.37937785946896,17221,2938,5.628675977546602,29641,4346,12.787242180833848,county2010,5,9.58919872655441,0.464
54087,1252826457.9063,27428,14828,12,66,0.08092797410304829,0.44510385756676557,21.727199354318,27.605500876365106,8.378028481597928,1.1803823773898587,436,87.60224430473873,4235,2566,17.191477957925766,8243,2519,23.40643003159264,county2010,1,6.743997841920691,0.424
54007,1337141169.94917,32158,14188,58,54,0.40879616577389344,0.38060332675500425,25.066666666666666,21.038469929459676,10.463327064455463,1.5759787657597877,496,86.21810386556946,4104,2546,17.53081319286649,7669,2711,26.11753371868979,county2010,12,84.57851705666761,0.432
54097,918809629.636464,36114,23039,61,195,0.26476843613004036,0.8463909023829159,24.90903420313962,19.33899062081286,6.115766156216893,1.0440210956839953,506,88.29083245521602,7818,4044,16.67353838542096,12959,3317,20.37970017203244,county2010,13,56.42606015886106,0.447
54047,1385380226.7904,22154,21642,2026,69,9.361426855188984,0.318824507901303,20.54272013949433,32.624971979376824,5.708354955889985,1.9069321180139123,386,93.28451509198071,6124,3658,16.542305431194322,9649,6528,40.35358842801508,county2010,7,32.34451529433509,0.452
54089,952408168.937871,27720,12598,215,90,1.706620098428322,0.7143991109699952,23.151471643933956,21.641074856046064,4.652701212789416,0.5517241379310345,433,87.43260964592744,3369,2682,19.257557262870684,7895,2535,24.30488974113135,county2010,5,39.68883949833307,0.424
20201,2327546403.195,39698,5685,10,125,0.1759014951627089,2.198768689533861,21.22069523039612,10.583877227024166,1.9595448798988622,1.642628205128205,383,94.90556229422977,1643,1343,23.15916537334023,3660,546,12.981455064194009,county2010,0,0,0.388
20131,1863334378.74316,46134,9919,39,94,0.3931847968545216,0.9476761770339752,21.603888213851764,9.331651954602775,1.9378357636224097,0.8343868520859671,426,90.76344936708861,3215,2049,20.13165651404991,6170,764,11.018171329679838,county2010,0,0,0.422
20113,2332550414.62398,53026,28255,238,862,0.8423287913643603,3.0507874712440275,26.506639427987743,7.648113587294617,2.35421717493939,1.3486982501067009,576,85.8857300961472,9401,5339,18.296778615490062,17273,2344,11.948819901106184,county2010,1,3.5391966023712618,0.404
20135,2784225463.93257,47639,3037,12,215,0.3951267698386566,7.07935462627593,19.560439560439562,7.305034550839092,3.238095238095238,1.4609203798392987,502,90.7652567000323,839,763,24.557450917283553,2078,211,9.217999126256007,county2010,0,0,0.429
20067,1489617285.4203,55514,7750,31,3393,0.4,43.78064516129032,25.736377025036816,11.760832345581457,4.6875,4.406904149834741,422,89.3331579639616,3101,820,10.473879167198875,3646,1050,22.35945485519591,county2010,3,38.70967741935484,0.414
20139,1864391145.17687,48594,16101,21,226,0.13042668157257314,1.403639525495311,21.382783882783883,11.455451023796348,6.545786292621735,2.5968244546668644,567,87.7999136495405,5109,2773,17.017490027615832,10166,995,8.914971776722515,county2010,0,0,0.393
20099,1691566916.60823,39049,21127,981,669,4.643347375396412,3.1665641122733943,29.789163454998867,15.537923868895815,6.484458735262594,2.0554066130473636,499,82.95597191873169,7188,3587,16.601101494885917,12478,1992,13.766413268832066,county2010,12,56.79935627396223,0.444
20047,1610905698.43244,39226,3002,17,473,0.5662891405729513,15.75616255829447,23.57910906298003,17.105263157894736,3.7679425837320575,0.4319654427645788,496,88.3206862421643,884,581,19.130721106354954,1826,377,17.113027689514297,county2010,0,0,0.426
20103,1214632391.73622,61107,69666,5071,2520,7.279017024086355,3.617259495306175,32.290997088516654,8.086396139246094,6.036150572107678,0.9775777795019008,786,76.54426764585884,25064,8426,11.053826072126673,45354,4291,8.643367912176453,county2010,1,1.4354204346453077,0.397
20107,1570556375.3427,44379,9593,30,160,0.3127280308558324,1.667882831231106,19.87562189054726,10.250334809930978,4.964850615114235,0.3715745471435207,524,90.53845361886133,2826,1867,19.33512841756421,5974,908,13.193839000290613,county2010,3,31.272803085583238,0.39
20127,1820473247.02393,42083,5857,25,175,0.4268396790165614,2.9878777531159297,22.552858261550508,10.859883521754025,3.4004621987454606,1.4208909370199694,480,86.69841809831604,1634,1322,22.3197703866284,3805,418,9.898176651669429,county2010,0,0,0.441
20163,2318432507.62948,37861,5109,24,67,0.4697592483852026,1.3114112350753573,22.25201072386059,16.264711557013314,3.7630402384500745,0.2915451895043732,454,87.95719844357977,1571,1024,19.76452422312295,3294,349,9.580016469942356,county2010,0,0,0.454
20007,2942655784.6133,38875,4821,20,84,0.41485169052063886,1.7423771001866832,25.01168770453483,13.092503654207558,1.0501750291715286,0.9114583333333334,517,89.4443296839496,1423,991,20.38675169718165,3196,284,8.160919540229886,county2010,0,0,0.424
20003,1511863291.03147,40428,7999,33,72,0.4125515689461183,0.9001125140642581,23.03680981595092,12.353312302839116,4.589774078478002,1.6624843161856964,488,85.26763381690844,2596,1633,20.155517156257716,4775,695,12.705667276051189,county2010,1,12.501562695336917,0.402
20039,2315831064.76154,35383,2880,12,16,0.4166666666666667,0.5555555555555556,22.568940493468794,16.158113730929266,2.760942760942761,0,424,87.25099601593625,698,808,27.28807835190814,2171,211,8.85810243492863,county2010,2,69.44444444444444,0.383
20181,2735747425.8098,41570,5908,42,583,0.7109004739336493,9.867975626269466,32.285276073619634,17.90993468545892,6.1839154117270105,0.4674717569146864,598,85.21031207598372,1893,1145,19.051580698835274,3914,428,9.857208659603868,county2010,0,0,0.42
20069,2251469619.15144,52824,5928,7,794,0.11808367071524967,13.394062078272604,27.078495123084068,6.94325390022287,3.174083769633508,4.436860068259386,558,81.00190674293638,2283,761,12.67066267066267,2696,912,25.277161862527716,county2010,0,0,0.384
20009,2332632325.83209,43763,27002,294,3387,1.0888082364269314,12.54351529516332,29.35389524062749,12.16335540838852,5.1755386990669265,0.5753138075313807,521,84.82957273163706,9292,4688,16.94008816940088,15554,2616,14.397358282883875,county2010,2,7.406858751203615,0.434
20025,2530891290.79906,37931,2158,0,136,0,6.302131603336423,27.410617551462625,12.922107158937415,3.0094582975064488,0.6289308176100629,474,89.4027840143691,678,487,21.986455981941308,1427,130,8.349389852280027,county2010,0,0,0.457
20169,1868183515.83055,45162,54141,1739,4844,3.2119835245008406,8.947008736447424,32.936295503211994,12.638221825086562,4.94021294021294,1.4180193324822177,604,81.70282515009761,19117,8002,14.390533395676725,31918,4230,11.701892220869757,county2010,4,7.388116215068063,0.422
20095,2244635620.55859,44510,7668,0,144,0,1.8779342723004695,22.249767585993183,10.361949562263165,3.2208193764493687,1.5877598152424943,483,89.0436985433819,2421,1570,19.97963858488165,4917,629,11.34150739271547,county2010,0,0,0.365
20079,1400464729.78315,46604,33373,461,3305,1.381356186138495,9.903215173943007,29.31175900380285,8.639361865316767,4.951280308180376,0.9281617869000905,588,85.0893095966951,11846,5943,17.134701879829315,20139,2139,9.601400484783195,county2010,8,23.971473946004256,0.402
20061,1047611748.24504,45559,33515,6419,3869,19.152618230642997,11.544084738176936,53.15996847911742,11.956882255389718,5.330325491459877,2.364003866772124,790,74.118673062087,15240,2628,7.647983237297014,15792,1544,8.906322104291647,county2010,1,2.9837386244964943,0.392
20171,1858736444.3959,58341,4831,18,722,0.37259366590767956,14.945145932519146,27.786182551689357,8.564910825383658,0.7858546168958742,1.7848755284170972,544,88.41819699499165,1571,900,18.233387358184764,2981,352,10.561056105610561,county2010,0,0,0.424
20089,2368181570.24823,37759,3050,3,42,0.09836065573770492,1.3770491803278688,20.551724137931036,13.67819739765154,3.7275064267352187,1.2371134020618557,423,90.10566762728146,724,863,28.04679883002925,2182,223,9.272349272349272,county2010,0,0,0.436
20205,1489434431.77914,39301,9288,17,170,0.1830318690783807,1.8303186907838072,24.230867022629035,15.001093374152635,6.829056111352762,2.2985537190082646,491,83.4230809840566,2887,1813,19.26878520565416,5402,1165,17.740216232678545,county2010,0,0,0.392
24003,1079763908.76427,83456,523523,79127,29037,15.114331175516645,5.546461186996559,25.766132672611825,5.337866386298651,5.330763194705059,1.189801988785657,1306,85.7831288231482,173730,63664,11.841028464296874,319559,35589,10.020892698255375,county2010,6,1.1460814520087943,0.406
31107,2951865377.13493,36798,8467,2,84,0.02362111727884729,0.9920869257115862,24.34877981902934,13.699267356669381,3.688977247625359,1.5596568754873927,391,89.35115823441282,2559,1979,22.744512125043098,5469,733,11.818768139309901,county2010,0,0,0.414
31127,1060870456.73205,42534,6762,29,92,0.42886719905353443,1.3605442176870748,28.96341463414634,13.71548619447779,5.847953216374269,1.1574074074074074,440,83.75209380234506,2536,1303,17.97737306843267,4229,489,10.36456125476897,county2010,0,0,0.425
31123,3703322141.79993,37717,4960,6,640,0.12096774193548387,12.903225806451612,28.776978417266186,14.972310126582279,4.971751412429379,1.2172284644194757,600,85.06389776357828,1538,981,19.456564855216183,2971,481,13.933951332560834,county2010,0,0,0.438
31079,1430047285.6012,46138,57489,969,12733,1.685539842404634,22.148584946685453,35.443323121283115,11.227641692407154,4.604366701524226,4.264558003473809,593,80.80380278418127,20864,7850,13.39430443462385,30191,6351,17.380001094630835,county2010,14,24.352484823183566,0.414
31175,1477480029.87365,38588,4211,10,71,0.23747328425552125,1.6860603182142009,26.95109261186264,16.07565011820331,1.1126564673157162,0.20909566126502874,370,89.01150504813337,1169,1006,23.615023474178404,2812,273,8.849270664505672,county2010,0,0,0.421
31119,1490410251.284,44089,33805,402,4152,1.189173199230883,12.282206774145836,34.227706435181865,11.863023635374478,3.9083985614554684,1.6906975042084462,523,83.043643931178,12369,5124,14.692051840807432,19085,3090,13.934611048478017,county2010,18,53.24656115959178,0.42
31061,1491844030.19482,37220,3166,0,28,0,0.8843967150979154,19.701280227596015,15.657216494845361,3.6939313984168867,0.2888086642599278,578,86.84542586750788,870,772,23.93798449612403,2079,277,11.757215619694398,county2010,0,0,0.408
31125,1160912416.82577,41610,3592,0,43,0,1.1971046770601337,23.147540983606557,9.798923817615407,5.271398747390396,1.963350785340314,487,90.76588810429115,1112,712,19.062918340026773,2232,388,14.80916030534351,county2010,0,0,0.412
31085,1847392406.68573,45595,967,0,30,0,3.1023784901758016,30.193236714975846,9.560975609756097,1.7482517482517483,2.272727272727273,543,92.02392821535393,278,191,19.751809720785936,629,98,13.480055020632737,county2010,0,0,0.372
31067,2227280888.52724,43311,21788,71,286,0.3258674499724619,1.3126491646778042,28.889832307365737,12.679920834832673,6.359797297297297,0.564052500271179,553,83.71978513876455,6705,4326,19.38953879252387,14052,1546,9.911527118861393,county2010,0,0,0.396
31185,1491389155.97507,47689,12928,53,416,0.4099628712871287,3.217821782178218,29.421279654924515,7.008425860303961,1.319154664153991,1.3169294749610119,527,82.86233200145297,4293,2489,18.214416392242956,8554,888,9.40478712137259,county2010,0,0,0.424
31117,2227414062.71646,50625,539,1,0,0.18552875695732837,0,28.90995260663507,8.298755186721992,0.3546099290780142,0,444,88.93528183716074,168,97,17.996289424860855,299,46,13.333333333333334,county2010,0,0,0.311
31135,2290668508.67715,47000,2926,2,68,0.0683526999316473,2.3239917976760083,22.1953188054883,5.898585719213522,2.050963331261653,0,593,89.80285520054385,912,602,20.26936026936027,1879,165,8.072407045009784,county2010,0,0,0.351
31149,2620225478.82558,39159,1496,0,0,0,0,22.335766423357665,9.567336989640463,0.3181336161187699,1.6830294530154277,600,93.00060864272672,374,355,23.26343381389253,1147,99,7.945425361155698,county2010,0,0,0.436
31109,2192117428.22342,50849,271591,8512,13979,3.1341244739332303,5.147077775036728,38.8663967611336,13.754134509371555,5.302579881946956,1.6599215602190596,668,77.31019112680102,107823,31101,10.89706979856836,160148,11841,6.8847426288890565,county2010,5,1.8410035678649146,0.434
31001,1461350389.65834,44443,29810,160,2233,0.5367326400536733,7.490774907749078,32.40815016845821,13.51216427596765,5.4544380096915255,1.056196081593163,583,81.24572433788319,11287,4838,15.425328401989542,17729,2180,10.94982168868351,county2010,0,0,0.44
17183,2334298152.29779,39456,78722,9161,2560,11.637153527603465,3.2519498996468585,30.087276067983463,18.739333540952973,10.26027326094862,1.420771807916615,584,86.5043756933317,26517,13302,16.29647779479326,46096,8191,15.088326855416582,county2010,2,2.5405858590991084,0.427
17177,1463493706.79371,43304,46876,4162,1161,8.878743920129704,2.4767471627271953,28.082640463592845,14.823309548080191,9.282168145194108,0.6159328073301095,573,86.99255572660748,14559,8958,18.7755444237178,29510,3829,11.485047541917874,county2010,0,0,0.419
17159,937307947.862205,41917,15869,59,149,0.3717940638981662,0.9389375512004537,27.35652691049658,13.775414451047858,7.048564854063219,0.9887640449438202,571,91.75927082032713,4934,3110,19.15850428140208,10002,1229,10.94292583029116,county2010,1,6.301594303358749,0.442
17081,1511994356.36253,41161,36624,2314,469,6.31826124945391,1.2805810397553516,27.15912788805727,17.081151832460733,8.808346465250231,1.0739390783650091,546,85.75925687008127,11907,6288,16.194915909032375,22570,4405,16.32993512511585,county2010,1,2.7304499781564,0.454
17179,1704046678.17194,54232,132551,466,1608,0.35156279469788987,1.2131179696871393,23.634248143907215,7.8923396079091805,6.209236348746746,1.0683641372122024,631,86.8975903614458,42038,21139,15.612951829475456,82996,8976,9.759492019310224,county2010,2,1.5088531961282827,0.4
17173,1989291054.03356,44627,22158,20,113,0.09026085386767758,0.5099738243523784,19.108072916666664,11.344980969413491,5.568528830608946,1.748754842280022,573,90.25182778229082,6713,4232,18.924115726870276,13645,1922,12.346630693132909,county2010,0,0,0.405
17087,903552380.089865,41619,11029,23,140,0.20854111886843776,1.2693807235470125,18.06282722513089,13.563614262560778,7.601765571358509,1.2511373976342128,427,76.72447929040945,3549,2167,17.223017008424733,7005,1977,22.01068804275217,county2010,2,18.13401033638589,0.398
17175,746830428.314895,49195,5902,31,34,0.5252456794307014,0.5760759064723823,20.123711340206185,11.197171240949654,6.692913385826771,0.953961012028204,488,90.42553191489363,1806,1194,19.91991991991992,3668,499,11.975041996640268,county2010,1,16.943409013893596,0.447
17193,1299814057.60635,39728,14274,11,77,0.07706319181729018,0.5394423427210312,23.633771582448915,14.773436957879397,7.770632368703108,1.051980198019802,460,86.64017539051795,4121,3074,20.96147289464712,8991,1652,15.52193930282815,county2010,2,14.011489421325487,0.435
17167,2271469967.74674,52232,193499,22315,2872,11.532359340358347,1.4842453966170368,29.685730123153302,13.366527231483216,7.112270651958143,1.3663868826859262,674,83.58185747827034,63333,27362,13.856632821006254,120222,11961,9.048818683189214,county2010,11,5.684783900691993,0.437
17061,1414839256.75349,41450,13602,3,80,0.022055580061755623,0.5881488016468166,23.536804308797127,15.064312186614345,5.710059171597633,1.589220936258421,472,89.07508630609897,4271,2388,17.197177012818667,8188,1418,14.761607328752863,county2010,0,0,0.435
17141,1976123428.2504,55733,52972,384,4215,0.7249112738805407,7.957033904704372,23.65746068277714,8.912136283084662,9.006167647883375,1.1708355508249069,642,89.53315380124668,17362,8122,15.182159747275549,31297,4511,12.597743521000893,county2010,0,0,0.376
17093,834805361.048464,79897,114528,6819,16232,5.954002514668902,14.172953338921486,14.38114775656199,3.939148266488626,6.568575932737782,0.6977330680640009,1099,87.28520349649675,43962,8382,7.305466462139171,59974,5186,7.958870472682627,county2010,0,0,0.332
49027,17684143544.6046,44594,12381,8,1516,0.0646151360956304,12.244568290121961,22.447036419900023,12.604278516560667,6.964448495897903,4.374691052891745,502,89.35054121565362,4958,1770,14.156602415420299,6272,991,13.644499518105466,county2010,1,8.0768920119538,0.401
49057,1707759789.89395,54086,228727,2886,35438,1.261766210373065,15.493579682328715,27.453395641794074,11.472922449313351,6.957901398532833,2.5625837024827445,702,82.5052829947033,93779,23388,10.1143420574651,117763,14387,10.88687097994703,county2010,4,1.7488097163867842,0.394
49047,11658464257.4838,59730,32396,96,2048,0.29633288060254354,6.321768119520929,25.352646028590364,11.733914230906786,5.167336010709505,3.1983960282604547,911,82.34729031403207,14001,2997,9.196636798821652,14928,2735,15.48434580762045,county2010,2,6.173601679219657,0.399
49041,4968606244.21217,45622,20501,17,756,0.08292278425442662,3.6876249939027366,22.497885537073582,11.515367392631793,4.570853822083147,3.4597088078420066,609,85.73486315998609,8221,3016,14.49860590327853,10880,1208,9.9933818663137,county2010,1,4.877810838495683,0.387
49051,3123454987.40343,65204,23280,44,2960,0.18900343642611683,12.714776632302405,24.921092356250856,6.060057887120116,4.024684733029246,4.598825831702544,888,87.21866801675336,9772,2017,8.572035699107522,11603,1152,9.031752254018032,county2010,0,0,0.413
49019,9540792537.33735,41396,9082,15,745,0.16516185862144903,8.203038978198634,32.81049112882489,12.589886999201005,5.855194123819517,3.979564399031998,729,83.46660659984234,2773,1251,13.560975609756097,5189,995,16.089909443725745,county2010,0,0,0.373
