GEOID,tarea,n_medincome,n_pop_total,n_pop_black,n_pop_hisp,p_pct_black,p_pct_hisp,p_renter,p_poverty,p_unemp,p_overcrowding,n_med_rent,p_mobility,n_pop_25,n_pop_65p,p_pct_65p,n_edu_yes_hs,n_edu_no_hs,p_edu_no_hs,spatial_level,n_commhlthcntr,r_commhlthcntr_100k,i_gini,d_pop_sqkm,close_4_0005,close_4_0010,close_4_0914,close_4_0514,close_4_0016,persistence_0005,persistence_0010,persistence_0914,persistence_0514,persistence_0016,close_4_0005_r_100k,close_4_0005_r_sqkm,close_4_0010_r_100k,close_4_0010_r_sqkm,close_4_0914_r_100k,close_4_0914_r_sqkm,close_4_0514_r_100k,close_4_0514_r_sqkm,close_4_0016_r_100k,close_4_0016_r_sqkm,persistence_0005_r_100k,persistence_0005_r_sqkm,persistence_0010_r_100k,persistence_0010_r_sqkm,persistence_0914_r_100k,persistence_0914_r_sqkm,persistence_0514_r_100k,persistence_0514_r_sqkm,persistence_0016_r_100k,persistence_0016_r_sqkm
39031,1469774019.9465,39469,36473,414,200,1.13508622816878,0.548350834864146,26.763542093055,17.0407383136741,10.574189880614,1.33726512138253,514,87.8367659527912,11746,5992,16.2380423294762,21159,3724,14.966041072218,county2010,4,10.9670166972829,0.417,24.8153794427034,32,68,25,60,100,105,88,80,80,85,87.7361335782634,0.0217720544558032,186.43928385381,0.0462656157185818,68.5438543580183,0.0170094175435962,164.505250459244,0.040822602104631,274.175417432073,0.068037670174385,287.884188303677,0.0714395536831042,241.274367340224,0.0598731497534588,219.340333945658,0.054430136139508,219.340333945658,0.054430136139508,233.049104817262,0.0578320196482272
26087,1716759773.07033,55005,86603,223,3032,0.257496853457732,3.50103345149706,16.4602147913107,11.0029642585379,11.4621618536697,1.4573276254668,680,89.5023345604741,28300,11779,13.3368810788166,53630,6564,10.9047413363458,county2010,2,2.30938882024872,0.413,50.4456135089391,23,45,23,42,72,104,110,106,106,114,26.5579714328603,0.0133973316248352,51.9612484555962,0.0262121705703297,26.5579714328603,0.0133973316248352,48.4971652252231,0.0244646925323077,83.137997528954,0.0419394729125275,120.088218652934,0.0605792386514285,127.01638511368,0.0640741947274725,122.397607473182,0.0617442240101099,122.397607473182,0.0617442240101099,131.635162754177,0.0664041654448351
26097,2755949123.33928,39339,11018,32,86,0.290433835541841,0.780540933018697,21.6361464968153,14.6528645368553,13.4977168949772,1.64400243555916,558,90.4710920770878,2703,2487,22.3791955367588,7515,921,10.9174964438122,county2010,0,0,0.409,3.99789673426551,5,17,9,21,30,43,39,34,34,31,45.3802868034126,0.00181425700411395,154.292975131603,0.00616847381398744,81.6845162461427,0.00326566260740512,190.597204574333,0.00761987941727861,272.281720820476,0.0108855420246837,390.270466509348,0.01560261023538,353.966237066618,0.0141512046320888,308.585950263206,0.0123369476279749,308.585950263206,0.0123369476279749,281.357778181158,0.0112483934255065
39149,1063688109.48214,48475,48834,892,487,1.82659622394234,0.997256010156858,27.670980668219,11.9181247936613,6.96605374823197,1.11423626135872,659,87.3657676858759,17263,6362,12.8725492179754,27281,4629,14.5064243183955,county2010,0,0,0.382,45.9100741699322,41,76,25,64,110,110,91,83,84,79,83.9578981856903,0.0385451333285666,155.62927468567,0.0714495154383186,51.1938403571282,0.0235031300783943,131.056231314248,0.0601680130006893,225.252897571364,0.103413772344935,225.252897571364,0.103413772344935,186.345578899947,0.0855513934853552,169.963549985666,0.078030391860269,172.011303599951,0.0789705170634048,161.772535528525,0.0742698910477259
39027,1067838936.23009,46261,40895,844,389,2.06382198312752,0.951216530138159,32.8192473781616,14.0348764391348,10.4699502937189,2.04619248912577,640,84.4409244726042,14294,5684,13.5204567078972,23856,3795,13.7246392535532,county2010,1,2.44528670986673,0.414,38.2969740215469,27,60,22,46,82,84,71,72,72,63,66.0227411664018,0.02528471203281,146.717202592004,0.0561882489618001,53.7963076170681,0.02060235795266,112.48318865387,0.0430776575373801,200.513510209072,0.0767906069144601,205.404083628806,0.0786635485465201,173.615356400538,0.0664894279381301,176.060643110405,0.0674258987541601,176.060643110405,0.0674258987541601,154.053062721604,0.0589976614098901
39107,1226164302.76807,49719,40375,86,465,0.213003095975232,1.15170278637771,20.4931753798609,8.28932431765461,6.20387453874539,1.30078175060874,606,90.9262478271666,13942,6304,15.445680403783,23679,3149,11.7377366930073,county2010,0,0,0.387,32.9278873221586,23,46,18,39,67,77,69,60,60,70,56.9659442724458,0.0187576819420346,113.931888544892,0.0375153638840692,44.5820433436533,0.014679924998114,96.5944272445821,0.0318065041625804,165.94427244582,0.0546419430485356,190.712074303406,0.0627974569363768,170.897832817337,0.0562730458261038,148.606811145511,0.0489330833270468,148.606811145511,0.0489330833270468,173.374613003096,0.0570885972148879
26065,1452238292.98155,45808,262417,30776,17192,11.7278987260734,6.55140482514471,40.7603317680502,19.9534039311115,8.91716722485119,1.34378190447283,726,76.9779770881096,113327,29413,10.4711725021805,150142,15473,9.34275276997857,county2010,13,4.95394734335047,0.462,180.698306378658,127,245,86,185,353,381,358,349,350,345,48.3962548158084,0.0874512128028657,93.3628537785281,0.168705095564583,32.7722670406262,0.0592189315043028,70.4984814246028,0.12738956195693,134.518724015594,0.243073056058359,145.188764447425,0.262353638408597,136.424088378421,0.24651601719233,132.994432525332,0.240318687151182,133.375505397897,0.241007279377976,131.47014103507,0.237564318244005
39075,1098101238.82772,43533,41601,46,281,0.110574265041706,0.675464532102594,23.7055918432372,13.2872039290639,5.66460422445061,3.36633663366337,533,94.167393622177,18751,4801,11.3322003493367,13170,10223,43.7011071688112,county2010,0,0,0.415,37.8844850811854,22,34,18,29,58,86,81,78,78,75,52.883344150381,0.020034582625083,81.7288045960434,0.0309625367842192,43.2681906684936,0.0163919312387043,69.709862743684,0.0264092225512458,139.419725487368,0.0528184451024917,206.72579986058,0.0783170048071428,194.706858008221,0.0737636905741694,187.495492896805,0.0710317020343853,187.495492896805,0.0710317020343853,180.28412778539,0.0682997134946013
39143,1067644103.69434,48056,60043,1576,4655,2.62478557034126,7.75277717635694,26.1186006120255,10.8706092774456,6.6280606785422,1.12820938238832,568,88.2223690731868,19524,9315,15.2845234969808,36149,5213,12.60335573715,county2010,5,8.3273653881385,0.375,56.238778252261,46,86,36,72,131,126,114,108,108,94,76.6117615708742,0.0430855187049948,143.230684675982,0.0805511871441208,59.9570307945972,0.0337191015952133,119.914061589194,0.0674382031904267,218.176973169229,0.122700064138137,209.84960778109,0.118016855583247,189.863930849558,0.106777155051509,179.871092383792,0.10115730478564,179.871092383792,0.10115730478564,156.554469297004,0.088044320831946
39105,1121469724.32117,33407,23558,205,78,0.870192715850242,0.331097716274726,22.96745840745,20.8111900004252,14.1181033646853,0.537467700258398,498,88.5694788023544,7280,3725,15.6710138830459,13490,2918,17.7840078010726,county2010,5,21.2242125817132,0.423,21.0063628906789,22,44,14,32,59,67,66,62,62,62,93.3865353595382,0.0196171145086567,186.773070719076,0.0392342290173134,59.427795228797,0.0124836183236906,135.834960522965,0.0285339847398643,250.445708464216,0.0526095343641248,284.404448594957,0.0597430305490909,280.159606078615,0.0588513435259702,263.180236013244,0.0552845954334871,263.180236013244,0.0552845954334871,263.180236013244,0.0552845954334871
39007,1837058901.44927,42139,98307,2516,2744,2.55932944754697,2.7912559634614,28.1838274521759,15.6941833883668,9.40566331293434,1.72187813214772,607,85.2517807432064,32014,15877,15.6428268815827,58381,10946,15.7889422591487,county2010,4,4.06888624411283,0.412,53.5132542143557,65,115,51,85,174,189,183,182,183,165,66.1194014668335,0.035382643391957,116.980479518244,0.0626000613857702,51.8782996124386,0.0277617663536894,86.4638326873977,0.0462696105894823,176.996551618908,0.0947166146184696,192.254875034331,0.102881840016614,186.151545668162,0.099615749857356,185.134324107134,0.0990714014974797,186.151545668162,0.099615749857356,167.841557569654,0.0898174793795833
26039,1458789826.28252,39665,13877,24,122,0.172948043525258,0.879152554586726,17.9355053191489,17.982390687957,14.991008664378,2.34334316958861,629,84.0234182125979,3700,2928,20.804320022737,8776,1635,15.7045432715397,county2010,0,0,0.441,9.51267944839129,4,9,3,8,12,22,20,21,21,21,28.8246739208763,0.002741998832137,64.8555163219716,0.00616949737230825,21.6185054406572,0.00205649912410275,57.6493478417525,0.005483997664274,86.4740217626288,0.008225996496411,158.53570656482,0.0150809935767535,144.123369604381,0.013709994160685,151.3295380846,0.0143954938687192,151.3295380846,0.0143954938687192,151.3295380846,0.0143954938687192
39111,1184810652.59127,37030,14477,53,41,0.366097948469987,0.283207846929612,21.4839241549876,17.2731017437869,7.13936430317848,0.50210560414642,459,94.8479672019132,4159,2838,19.3825980057369,9017,1529,14.498388014413,county2010,2,13.8150169233957,0.405,12.2188300454065,11,30,12,27,44,60,46,49,49,51,75.9825930786765,0.00928418391237632,207.225253850936,0.0253205015792081,82.8901015403744,0.0101282006316833,186.502728465842,0.0227884514212873,303.930372314706,0.0371367356495053,414.450507701872,0.0506410031584163,317.745389238102,0.0388247690881192,338.467914623195,0.04135681924604,338.467914623195,0.04135681924604,352.282931546591,0.0430448526846538
39015,1278033616.61728,45887,44271,357,172,0.806396964152606,0.388516184409659,24.4210650052898,12.4483682084336,9.73966604109523,1.22522973057448,624,90.5778865991068,14484,6469,14.4249208402087,23938,5974,19.9719176250334,county2010,5,11.2940751281878,0.389,34.6399338987478,22,56,17,46,78,99,80,81,82,68,49.6939305640261,0.0172139446990683,126.493641435703,0.0438173137794465,38.3998554358384,0.0133016845401891,103.905491179327,0.0359927934616882,176.187571999729,0.0610312584785147,223.622687538118,0.0774627511458071,180.705202051004,0.0625961625420664,182.964017076642,0.0633786145738422,185.222832102279,0.064161066605618,153.599421743353,0.0532067381607564
39113,1202621324.33512,43965,521011,108941,10258,20.909539337941,1.96886438098236,37.0277258052272,15.6704834362396,9.7482182476461,0.989448269695073,684,82.5112040155794,174395,81041,15.1435197037109,317189,44453,12.2919904214665,county2010,18,3.45482149129289,0.45,433.229470871095,408,892,353,816,1370,1223,1014,924,932,811,78.3092871359722,0.339258910302099,171.205598346292,0.741713107817334,67.7528881347995,0.293525478766277,156.618574271944,0.678517820604198,262.950302392848,1.13917820371048,234.735926880623,1.01694521396928,194.621610676166,0.843158174133158,177.347503219702,0.768321649801812,178.882979438054,0.774973785297932,155.658901635474,0.674360235919123
39067,1063882055.62545,35363,15632,346,40,2.21340839303992,0.255885363357216,24.4560220655838,18.44840862423,6.96868938764201,0.752705033714913,518,90.3773705382798,4627,2880,18.1543116490166,9364,1843,16.4450789685018,county2010,2,12.7942681678608,0.439,14.6933580817002,12,28,14,27,43,51,44,42,42,43,76.7656090071648,0.0112794458150206,179.119754350051,0.0263187069017147,89.5598771750256,0.0131593534508574,172.722620266121,0.0253787530837963,275.076765609007,0.0404180141704905,326.25383828045,0.0479376447138375,281.473899692938,0.0413579679884088,268.679631525077,0.0394780603525721,268.679631525077,0.0394780603525721,275.076765609007,0.0404180141704905
26077,1502962780.27696,44794,241876,25734,8215,10.639335858043,3.39636838710744,36.1355730046715,18.4001202540367,10.8882629675217,1.08992921492922,675,78.2516392671464,94461,30780,12.2957204661029,139504,12635,8.30490538257777,county2010,6,2.48060989928724,0.466,160.932794327367,73,156,67,141,251,315,298,308,308,280,30.1807537746614,0.0485707303986248,64.4958573814682,0.10379498550939,27.7001438753742,0.0445786155713406,58.2943326332501,0.0938146984411794,103.772180786849,0.167003470274724,130.23201971258,0.209586028432422,123.203624997933,0.198275036421783,127.337974830078,0.204928561133924,127.337974830078,0.204928561133924,115.761795300071,0.186298691939931
39003,1053734039.8072,43632,100397,11202,1733,11.1577039154556,1.72614719563334,30.8230138605086,16.2775242134892,10.0761811836229,1.04128293916845,611,84.540792098015,36869,15697,14.7623929051735,60337,8887,12.8380330521207,county2010,7,6.97231989003656,0.432,95.2773624152541,156,241,74,149,314,260,227,208,210,199,155.383128977958,0.14804494692849,240.047013356973,0.228710462883116,73.7073816946722,0.0702264491840275,148.410809087921,0.141401904438109,312.758349353068,0.297987905997089,258.971881629929,0.246741578214151,226.1023735769,0.215424377902355,207.177505303943,0.19739326257132,209.169596701097,0.199291274711429,198.213094016754,0.188852207940831
39053,1220392978.59384,37409,30013,752,230,2.50558091493686,0.766334588345051,27.4995854750456,21.3220181661473,9.04159132007233,1.30654907724971,523,85.2985465496923,10108,4940,15.9694834163057,16713,3974,19.2101319669358,county2010,3,9.99566854363109,0.467,24.592897965196,39,71,25,54,99,97,94,89,90,85,129.943691067204,0.0319569193563671,236.564155532603,0.0581779813923606,83.2972378635924,0.0204852047156199,179.92203378536,0.044248042185739,329.857061939826,0.0811214106738549,323.193282910739,0.0794825942966053,313.197614367108,0.0770243697307309,296.538166794389,0.0729273287876069,299.870056308933,0.0737467369762317,283.210608736214,0.0696496960331077
42019,2058397419.64232,56878,178372,1389,1389,0.778709662951584,0.778709662951584,24.1559689709618,8.28501112534556,5.89405515227191,0.568758604385977,691,88.2574561330607,58088,27853,15.1488616462347,114071,10081,8.11988530188801,county2010,1,0.560626107236562,0.425,86.6557635070273,96,187,120,188,311,295,316,298,299,290,53.8201062947099,0.0466382240299746,104.837082053237,0.0908473738917212,67.2751328683874,0.0582977800374682,105.397708160474,0.0913331887253668,174.354719350571,0.151088413263772,165.384701634786,0.143315375925443,177.157849886754,0.153517487432,167.066579956495,0.144772820426379,167.627206063732,0.145258635260025,162.581571098603,0.140886301757215
39139,1295194187.93764,42664,117212,8180,1180,6.97880763061803,1.0067228611405,30.8231638764539,12.3849266565503,8.93107593668604,1.12445167535062,587,83.9526918376536,38528,20260,16.276360715003,72814,13585,15.7235616152965,county2010,10,8.53154967068218,0.407,90.4976266042691,118,197,94,172,315,307,295,256,256,237,100.67228611405,0.0911060295814742,168.071528512439,0.152100744301275,80.1965669044125,0.072575989666598,146.742654335734,0.132798619389945,268.743814626489,0.243206773882749,261.918574889943,0.237030093911123,251.680715285124,0.227765073953685,218.407671569464,0.197653759092012,218.407671569464,0.197653759092012,202.197727195168,0.182984144159401
39093,1281783411.28941,52066,292024,22796,21670,7.80620770895543,7.42062296249623,27.115262225433,13.1113070844357,9.17625541937224,1.08404161461928,681,86.3776003992703,97497,43131,14.3123083661848,178406,23153,11.4869591533993,county2010,7,2.39706325507493,0.423,227.826321848118,111,235,115,222,359,448,405,384,385,374,38.010574473331,0.0865980937359296,80.4728378489439,0.183338306558049,39.3803249048023,0.0897187457624496,76.0211489466619,0.173196187471859,122.935101224557,0.280078519380169,153.412048324795,0.349513026970239,138.687231186478,0.315966017685149,131.496041421253,0.299582594545919,131.838479029121,0.300362757552549,128.071665342575,0.291780964479619
39023,1042539745.91781,44141,135535,11785,3166,8.69517098904342,2.33592798908031,31.2703642024473,15.9107647890643,9.23428671287936,1.5649650920301,632,85.3552317803757,45144,22422,16.2087137559368,79340,14201,15.1815781315145,county2010,6,4.42690080053123,0.418,130.004635823913,128,249,101,204,366,342,279,255,256,220,94.4405504113329,0.122777093632353,183.716383222046,0.238839814956686,74.5194968089423,0.0968788004442783,150.514627218062,0.195675992976562,270.040948832405,0.351065752105008,252.33334563028,0.328045047048942,205.850887224702,0.267615696276769,188.143284022577,0.244594991220703,188.881100822666,0.245554187264705,162.319696019478,0.211023129680606
39061,1068709973.53542,48234,782863,200442,17798,25.6037135488585,2.27345014389491,40.484211471949,15.3611505355484,7.78746946640529,1.4326062025718,652,82.5114531875039,273713,106863,13.3183527881013,462064,64763,12.2930297801745,county2010,55,7.02549488224632,0.493,732.530826310335,649,1244,580,1051,1832,1531,1345,1239,1242,1158,82.9008396105066,0.607274205417049,158.903920609353,1.16402020267921,74.0870369400521,0.542710383885807,134.250820386198,0.983428643903419,234.012847714096,1.71421624703241,195.56423026762,1.43256827194684,171.805283938569,1.25852666608002,158.265239256422,1.15934166488709,158.648448068181,1.16214878756237,147.918601338932,1.08354935265477
39161,1062997030.83336,44415,28348,227,538,0.800761958515592,1.89784111753916,21.4441821837573,8.80008427854058,9.34002315708221,0.523012552301255,551,88.7138833837488,9281,4688,16.3094906763151,17556,1983,10.1489329034239,county2010,1,3.527585720333,0.369,26.6679954672837,30,62,28,52,89,84,60,55,55,49,105.82757160999,0.0282220920000885,218.710314660646,0.058325656800183,98.7724001693241,0.0263406192000826,183.434457457316,0.0489182928001535,313.955129109637,0.0837255396002627,296.317200507972,0.0790218576002479,211.65514321998,0.0564441840001771,194.017214618315,0.0517405020001623,194.017214618315,0.0517405020001623,172.851700296317,0.0460960836001446
39047,1054163971.07792,39599,28437,586,382,2.06069557266941,1.34332032211555,36.7698495977615,17.397115722828,10.3016085790885,0.793308614296801,658,82.810909473832,9450,4345,14.9672752325181,15930,3444,17.776401362651,county2010,1,3.51654534585223,0.412,26.9758792561675,12,37,27,41,59,72,60,54,54,47,42.1985441502268,0.0113834283178257,130.112177796533,0.0350989039799626,94.9467243380103,0.0256127137151079,144.178359179942,0.0388933800859045,207.476175405282,0.0559685225626431,253.191264901361,0.0683005699069543,210.992720751134,0.0569171415891286,189.893448676021,0.0512254274302157,189.893448676021,0.0512254274302157,165.277631255055,0.0445850942448174
39051,1054712487.45128,50717,42307,157,2799,0.371096981586971,6.61592644243269,21.046454163578,10.4512221091735,9.8414240911701,1.6212909146528,638,87.9907238694716,14200,6000,14.0521804299967,24967,3298,11.6681408101893,county2010,0,0,0.372,40.1123533696232,29,65,38,62,100,102,91,82,82,81,68.5465762167017,0.0274956448748215,153.63887772709,0.0616281695470137,89.8196515942988,0.0360287760428695,146.547852601224,0.0587837924909976,236.367504195523,0.0948125685338672,241.094854279434,0.0967088199045445,215.094428817926,0.0862794373658191,193.821353440329,0.0777463061977711,193.821353440329,0.0777463061977711,191.457678398374,0.0767981805124324
39175,1055558798.08864,47216,22364,26,388,0.116258272223216,1.73493113933107,26.4767352326477,8.20775026910657,7.36081804901802,0.534409423055949,559,87.5297071880185,7150,3680,16.2723855847889,13499,1919,12.446491114282,county2010,0,0,0.383,21.1868822849999,15,25,17,22,41,45,44,37,37,39,67.0720801287784,0.0142104826629851,111.786800214631,0.0236841377716418,76.0150241459489,0.0161052136847164,98.372384188875,0.0208420412390448,183.330352351994,0.0388419859454925,201.216240386335,0.0426314479889552,196.74476837775,0.0416840824780895,165.444464317653,0.0350525239020298,165.444464317653,0.0350525239020298,174.387408334824,0.0369472549237612
39087,1184334767.4198,36461,61781,1266,321,2.04917369417782,0.519577216296272,27.5606630896132,19.418133703387,7.12108095901238,1.52247168202671,556,86.807157955884,19584,9717,15.5596477181745,35144,7728,18.0257510729614,county2010,14,22.6606885612081,0.434,52.1651493307052,55,108,49,103,177,153,129,116,117,104,89.0241336333177,0.0464395722501867,174.811026043606,0.0911904327821848,79.3124099642285,0.0413734370956209,166.717922986031,0.0869686534867133,286.495848238132,0.149450987059692,247.648953561775,0.129186446441429,208.802058885418,0.108921905823165,187.759990935725,0.0979452796549393,189.378611547239,0.0987896355140336,168.336543597546,0.0878130093458076
39039,1072745172.3778,44480,38317,651,3004,1.69898478482136,7.8398622021557,22.6552266177626,12.7092132019396,9.39169749280723,1.25393907563025,591,86.3105519606074,13001,5857,15.0037144247765,22731,3162,12.2117946935465,county2010,1,2.60980765717567,0.402,35.7186412827833,33,72,28,60,90,102,83,77,77,78,86.123652686797,0.0307621985628271,187.906151316648,0.0671175241370774,73.0746144009187,0.0261012593866412,156.58845943054,0.0559312701142312,234.88268914581,0.0838969051713468,266.200381031918,0.095083159194193,216.61403554558,0.0773715903246864,200.955189602526,0.0717784633132633,200.955189602526,0.0717784633132633,203.564997259702,0.0727106511485005
39085,598892454.652114,54896,227255,7041,6638,3.09828166596995,2.92094783393105,24.2374357449339,8.05110525248428,6.35890994657848,0.755750390081838,757,89.2816274074857,68219,36965,16.0688746788616,145470,14936,9.31137239255389,county2010,6,2.64020593606301,0.405,379.458779676909,124,229,75,171,318,280,244,229,231,220,54.5642560119689,0.207048860002802,100.767859893072,0.382372491456787,33.0025742007877,0.125231165324275,75.2458691777959,0.285527056939348,139.93091461134,0.530980140974927,123.209610349607,0.467529683877295,107.368374733229,0.407418724521642,100.767859893072,0.382372491456787,101.647928538426,0.385711989198768,96.8075509889771,0.367344751617874
26059,1572139094.97011,42989,45047,138,588,0.306346704553022,1.30530334983462,21.6839028776978,15.6311832212109,11.2641815235008,1.8736433222895,607,87.6315053462705,15669,7344,15.7299520219328,26841,4157,13.4105426156526,county2010,0,0,0.404,28.6533170914222,13,38,17,40,64,97,96,91,92,83,28.8587475303572,0.00826898843848621,84.3563389348902,0.0241708892817289,37.7383621550825,0.010813292573405,88.7961462472529,0.0254430413491883,142.073833995605,0.0407088661587013,215.330654649588,0.0616993752717817,213.110750993407,0.061063299238052,202.0112327125,0.0578829190694035,204.231136368682,0.0585189951031332,184.25200346305,0.0527943107995658
26121,1366294922.77488,40670,165843,22076,6398,13.3113848639979,3.85786557165512,24.8994147768837,17.9635229410224,15.3789364122673,1.67077138252911,628,84.3869064689254,58349,23352,13.5619206913374,99405,13985,12.3335391127965,county2010,31,18.6923777307453,0.423,121.381553305622,58,143,65,131,225,272,260,276,277,247,34.9728357542977,0.0424505712735906,86.2261295321479,0.104662615381439,39.1936952418854,0.0475739160824722,78.990370410569,0.0958797385662131,135.670483529603,0.164678940285481,164.01054008912,0.199078541145114,156.774780967542,0.190295664329889,166.422459796313,0.20200616675019,167.025439723112,0.202738073151458,148.936041919165,0.180780881113394
39073,1097191660.54527,39586,28662,123,132,0.429139627381202,0.46054008792129,26.5986454393526,15.3456286076306,8.37459947567725,1.39300017412502,538,87.0953283916566,9278,4491,15.285908781484,16728,3179,15.9692570452605,county2010,3,10.4668201800293,0.396,26.1230567371937,17,31,12,25,51,57,61,52,53,44,59.3119810201661,0.0154941024538516,108.157141860303,0.028253951533494,41.8672807201172,0.0109370134968364,87.2235015002442,0.0227854447850758,177.935943060498,0.0464823073615547,198.869583420557,0.0519508141099729,212.825343660596,0.055596485275585,181.424883120508,0.0473937251529577,184.913823180518,0.0483051429443607,153.51336264043,0.0401023828217334
39115,1092413174.04687,34962,14866,462,92,3.1077626799408,0.618861832369165,23.1024196221412,19.0889227305833,7.67072029934518,1.53547761435268,510,92.7018529667536,4647,2611,17.3442274478544,8621,1762,16.9700471925262,county2010,1,6.72675904749092,0.439,13.6084041763508,18,27,23,34,57,45,42,42,42,39,121.081662854837,0.0164772820647326,181.622494282255,0.0247159230970988,154.715458092291,0.0210543048604916,228.709807614691,0.0311237550111615,383.425265706982,0.0521780598716531,302.704157137091,0.0411932051618314,282.523879994619,0.038446991484376,282.523879994619,0.038446991484376,282.523879994619,0.038446991484376,262.343602852146,0.0357007778069205
26125,2349881018.2572,66390,1189866,160984,35593,13.529590727023,2.99134524391822,27.4365409821831,8.72519019207783,9.13385998433439,1.25852319973391,871,86.5065372332943,373489,159124,13.2342838512861,758624,63753,7.75228392817406,county2010,25,2.10107692799021,0.458,506.351594295812,271,620,296,612,1004,1083,1008,987,992,954,22.7756738994139,0.115324987901297,52.1067078141572,0.263843145752045,24.8767508274041,0.125963824423557,51.4343631972004,0.260438718064922,84.3792494280869,0.427255674733957,91.0186525205359,0.460874398144299,84.7154217365653,0.428957888577519,82.9505171170535,0.420021265898821,83.3707325026516,0.422149033203273,80.1770955721064,0.405978001689438
26057,1480464582.75452,40114,36916,79,1771,0.213999349875393,4.79737783075089,25.2693239967681,17.3218866146679,11.6078795379538,2.106264438103,596,83.4288556271315,13936,6271,14.7636312270459,24392,3641,12.9882638319124,county2010,7,18.9619677104778,0.419,24.9354158350177,13,43,22,43,71,88,82,82,82,80,35.2150828908874,0.00878102735548896,116.480658792935,0.0290449366373866,59.5947556615018,0.0148602001400583,116.480658792935,0.0290449366373866,192.328529634847,0.0479579186338244,238.379022646007,0.059440800560233,222.125907465598,0.0553880187038535,222.125907465598,0.0553880187038535,222.125907465598,0.0553880187038535,216.708202405461,0.0540370914183936
39155,1648701759.89796,42296,206491,16149,2103,7.82067983592505,1.01844632453715,27.4557905384195,15.3512663236091,8.98977356471526,1.14615500271793,582,90.2648987765872,63251,36617,17.4107991935791,127772,20026,13.5495744191396,county2010,12,5.8113912955044,0.418,125.244604586811,208,337,126,225,471,422,398,376,376,337,100.73078245541,0.126159870183479,163.203238882082,0.204403251210732,61.0196086027963,0.0764237675149919,108.963586790708,0.136471013419628,228.097108348548,0.285679321425089,204.367260558572,0.255958967391481,192.744477967563,0.241402059293387,182.090260592471,0.228058226870135,182.090260592471,0.228058226870135,163.203238882082,0.204403251210732
39013,1401892278.11661,38320,66566,1246,263,1.87182645795151,0.395096595859748,26.7582551692876,15.1984054531069,6.73213953776566,0.703351261894911,469,90.1918609653274,19719,12419,17.640625,43866,6683,13.2208352291836,county2010,8,12.0181474025779,0.416,47.4829635907753,46,91,48,79,155,164,148,149,149,132,69.1043475648229,0.0328127921938476,136.706426704324,0.0649122628182638,72.1088844154674,0.0342394353327106,118.679205600457,0.0563524039850862,232.851605924947,0.110564843261878,246.372021752847,0.116984737386761,222.335726947691,0.105571592275858,223.837995373013,0.106284913845289,223.837995373013,0.106284913845289,198.299432142535,0.0941584471649541
26133,1484312711.10609,38341,23073,74,217,0.320721189268842,0.940493217180254,20.5920624593364,18.4855233853007,11.4728979122773,2.41206030150754,533,87.8521427351887,7602,4008,17.0350221013261,13568,2353,14.7792224106526,county2010,2,8.66814025050925,0.394,15.5445680868733,11,25,10,23,41,54,47,53,53,48,47.6747713778009,0.00741083729708342,108.351753131366,0.016842812038826,43.3407012525463,0.00673712481553038,99.6836128808564,0.0154953870757199,177.69687513544,0.0276222117436746,234.03978676375,0.0363804740038641,203.701295886967,0.0316644866329928,229.705716638495,0.035706761522311,229.705716638495,0.035706761522311,208.035366012222,0.0323381991145458
26145,2113341445.91306,42954,193053,35655,13514,18.469021460428,7.00015021781583,27.7480350837225,18.509469467039,12.5686124381275,1.12813297900057,663,86.1183394051003,68059,30601,15.2875819932157,115005,17801,13.4037618782284,county2010,22,11.3958343045692,0.442,91.3496493306088,100,193,98,177,338,361,354,336,336,312,51.799246838951,0.0473184303432782,99.9725463991754,0.0913245705625268,50.763261902172,0.0463720617364126,91.6846669049432,0.0837536217076023,175.081454315654,0.15993629456028,186.995281088613,0.170819533539234,183.369333809886,0.167507243415205,174.045469378875,0.158989925953415,174.045469378875,0.158989925953415,161.613650137527,0.147633502671028
39125,1084809646.63403,46459,19529,159,648,0.814173792820933,3.3181422499872,20.9293345346891,10.9635577516986,8.65209471766849,1.55332202062394,534,88.2477310231023,6418,2907,14.8210461914959,11356,1828,13.8652912621359,county2010,0,0,0.37,18.0022366694425,11,27,21,34,51,54,48,42,42,40,56.3264888115111,0.0101400278234353,138.2559270828,0.0248891592029774,107.532387731067,0.0193582349356491,174.100056326489,0.0313419041815271,261.150084489733,0.0470128562722907,276.5118541656,0.0497783184059549,245.788314813867,0.0442473941386266,215.064775462133,0.0387164698712982,215.064775462133,0.0387164698712982,204.823595678222,0.0368728284488555
39091,1208935456.37675,46493,45408,773,396,1.70234319943622,0.872093023255814,26.5694881563691,14.8059383529725,8.69437200302852,1.38602021958909,641,85.9481582537517,15043,6760,14.7411574861529,26358,4321,14.0845529515304,county2010,8,17.6180408738548,0.413,37.5603178486387,37,64,45,67,110,105,100,86,86,80,81.4834390415786,0.0306054386980187,140.944326990839,0.0529391372073837,99.1014799154334,0.0372228308489416,147.551092318534,0.0554206592639798,242.248062015504,0.0909891420751907,231.236786469345,0.0868532719808638,220.225510923185,0.082717401886537,189.393939393939,0.0711369656224218,189.393939393939,0.0711369656224218,176.180408738548,0.0661739215092296
